node	source	licence	licence_receipt	texts
varanasi-sanskrit	sa.wikisource.org: मोक्षोपायटीका	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: योगशिखोपनिषत्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: योगसूत्रसारः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: रसरत्नसमुच्चय : अध्याय 05	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: रसरत्नसमुच्चय : अध्याय 10	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: राधाकृष्णार्चनदीपिका	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: रुद्राष्टाध्यायी	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: लक्षणसङ्ग्रहः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: लक्ष्मीतन्त्रम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: लघुयोगवासिष्ठः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: लिङ्गपुराणम् - पूर्वभागः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: लौगाक्षि गृह्य सूत्राणि	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वज्रच्छेदिकत्रिशतिकाप्रज्ञापारमितासूत्रम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वराहपुराणम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वर्षावस्तु	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: विग्रहव्यावर्तनी (व्याख्यासहितः)	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: विश्वक्सेनासंहिता 	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: विष्णुधर्मः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: विष्णुधर्मोत्तरपुराणम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वीणाशिखतन्त्रम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वैयाकरणभूषणसारः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वैयाकरणभूषणसारः (काशिकाटीकासहितः)	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वैयाकरणभूषणसारः (शङ्करीव्याख्यासहितः)	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वैयाकरणसिद्धान्तमञ्जूषा	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: वैशेषिकसूत्रोपस्कारः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शङ्करपादभूषणम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शङ्खसंहिता	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शतक चन्द्रिका	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शब्दकौस्तुभः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शान्तिकमलाकरः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शिवराजविजयम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शुक्लयजुर्वेदः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: शृङ्गारप्रकाशः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: श्रीसिद्धान्तसुधानिधिः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सङ्गीतरत्नाकरः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सरस्वतीस्त्रोत्रं मन्त्रभाष्यम् अष्टादशजातिनिर्णयश्च	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सर्वदर्शनसंग्रहः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सात्त्वतसंहिता	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: साधनदीपिका	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सिद्धलक्ष्मीपूजापद्धतिः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सिद्धसिद्धान्तपद्धतिः	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सिद्धान्तलेशसङ्ग्रहः 	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सुकविहृदयानन्दिनी	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सुश्रुतसंहिता	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: सूत्रार्थरत्नावली	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: स्कन्दपुराणम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: स्वातन्त्र्यदीपिका (सटीका)	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: हठरत्नावली	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
varanasi-sanskrit	sa.wikisource.org: हर्षचरितम्	CC-BY-SA-4.0	https://sa.wikisource.org/w/api.php?action=query&meta=siteinfo&siprop=rightsinfo&format=json	1
massachusett	Internet Archive: algonquin-1685-eliot-indian-bible	public domain	https://archive.org/details/algonquin-1685-eliot-indian-bible	17
massachusett	Internet Archive: confessionoffait01refo	public domain	https://archive.org/details/confessionoffait01refo	17
massachusett	Internet Archive: epistletochristi00math	public domain	https://archive.org/details/epistletochristi00math	5
massachusett	Internet Archive: indianprimeror00elio	public domain	https://archive.org/details/indianprimeror00elio	17
massachusett	Internet Archive: manitowompaepoma00bayl	public domain	https://archive.org/details/manitowompaepoma00bayl	45
massachusett	Internet Archive: massachusetpsalt02elio	public domain	https://archive.org/details/massachusetpsalt02elio	16
massachusett	Internet Archive: sampwutteahaequi00shep	public domain	https://archive.org/details/sampwutteahaequi00shep	16
massachusett	Internet Archive: wunnamptamoesamp0000raws	public domain	https://archive.org/details/wunnamptamoesamp0000raws	17
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/AlexisRaM (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7bbe37x6 licence field etalab-2.0	2
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/BrutCist (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.fadcnf3b licence field etalab-2.0	4
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/DescrEngl (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2b0fek68 licence field etalab-2.0	4
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/Elucidaireiii (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.c3a89n13 licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/Lapidal (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f4fby86r licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/OrnDamesR (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.d266x082 licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/ProvSerlo (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.c9c81ul5 licence field etalab-2.0	2
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/PsArundP (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.e6e46754 licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/PsOrne (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.0abavpd9 licence field etalab-2.0	2
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/RecCoulTitH (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.d17cr7tc licence field etalab-2.0	1
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/RecMedJute (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.b8f4my0k licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/becket (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.cd5dio5e licence field etalab-2.0	2
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/brut2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2f8f9g8w licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/cambps (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.2bfd2370 licence field etalab-2.0	4
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/comput (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.fcdfas7p licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/desire (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f997i2cw licence field etalab-2.0	2
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/edconfcambr (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.0c18j959 licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/fouke (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.19bbm590 licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/gormont (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.6a8d0n5f licence field etalab-2.0	2
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/guill1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.eda527iv licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/leiswillelm (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.76a1nvhk licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/oxfps (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.cec351oi licence field etalab-2.0	5
anglo-norman	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/roland (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.289fbm08 licence field etalab-2.0	2
anglo-norman	Internet Archive, 10036876bsb	Public Domain (edition published 1841, pre-1929)	https://archive.org/details/10036876bsb	5
anglo-norman	Internet Archive, anglonormanmetri00gaim	Public Domain (edition published 1850, pre-1929)	https://archive.org/details/anglonormanmetri00gaim	3
anglo-norman	Internet Archive, b24874954	Public Domain (edition published 1902, pre-1929)	https://archive.org/details/b24874954	4
anglo-norman	Internet Archive, biographiabritan02wriguoft	Public Domain (edition published 1842, pre-1929)	https://archive.org/details/biographiabritan02wriguoft	5
anglo-norman	Internet Archive, bwb_KV-730-300	Public Domain (edition published 1926, pre-1929)	https://archive.org/details/bwb_KV-730-300	5
anglo-norman	Internet Archive, bwb_KV-746-689	Public Domain (edition published 1915, pre-1929)	https://archive.org/details/bwb_KV-746-689	5
anglo-norman	Internet Archive, bwb_KV-746-700	Public Domain (edition published 1914, pre-1929)	https://archive.org/details/bwb_KV-746-700	5
anglo-norman	Internet Archive, huederotelandeprotheselaus	Public Domain (edition published 1924, pre-1929)	https://archive.org/details/huederotelandeprotheselaus	5
anglo-norman	Internet Archive, lemysteredadaman0000unse	Public Domain (edition published 1918, pre-1929)	https://archive.org/details/lemysteredadaman0000unse	5
anglo-norman	Internet Archive, p2munimentagildh02rile	Public Domain (edition published 1859, pre-1929)	https://archive.org/details/p2munimentagildh02rile	1
anglo-norman	Internet Archive, publicationssel00socigoog	Public Domain (edition published 1887, pre-1929)	https://archive.org/details/publicationssel00socigoog	5
anglo-norman	Internet Archive, selectcasesbefo00grea	Public Domain (edition published 1918, pre-1929)	https://archive.org/details/selectcasesbefo00grea	4
anglo-norman	Internet Archive, tristanrecueild06thomgoog	Public Domain (edition published 1835, pre-1929)	https://archive.org/details/tristanrecueild06thomgoog	1
anglo-norman	Internet Archive, viedeseintaubanp00alba	Public Domain (edition published 1876, pre-1929)	https://archive.org/details/viedeseintaubanp00alba	5
anglo-norman	Internet Archive, yearbooksofedwar18grea	Public Domain (edition published 1920, pre-1929)	https://archive.org/details/yearbooksofedwar18grea	5
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/Berin2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.d378a4l2 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/CoutHector1 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.4ea96xnk licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/CoutRoum (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.1dc28p00 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/GuillMachFortuneH (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9cafuiw9 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/GuillMachLyonH (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f4bf60v0 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/QJoyesKa (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.1d7av3je licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SBath2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7af4r7nv licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SBath3 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.eedfj70s licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SGenPr2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.afe49t0o licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SGenPr4 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.f87ara6z licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/SGenPr5 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9aadsffn licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/anglure (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.bbfc1k15 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/archier (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.0c5e8op2 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/artois (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.9a0c078s licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/baye2 (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.c6ae1426 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/cdo_ballades (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.dcb60bl8 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/cdo_complaintes (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.c2868c3y licence field etalab-2.0	1
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/cdo_retenue (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.84b16zc5 licence field etalab-2.0	3
valois-french	BFM 2022 (Base de francais medieval), ENS de Lyon / IHRIM	Licence Ouverte Etalab 2.0	http://txm-bfm.huma-num.fr/txm/catalog/cdo_rondeaux (Droits: 'Corps de texte : Domaine public, licence Etalab'); CGU art.5 http://txm-bfm.huma-num.fr/txm/html/CGU.html; Nakala 10.34847/nkl.7c3a52x8 licence field etalab-2.0	3
